seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
"183950","241446019",3-2,"104",오리엔탈공장입구,"235000798","39230"
"183951","241446019",3-2,"105",신리.막은골삼거리,"235000484","53450"
"183952","241446019",3-2,"106",남문중.한국외식과학고등학교,"235000802","39216"
"183953","241446019",3-2,"107",남면행정복지센터.남면농협,"235000637","39178"
"183954","241446019",3-2,"108",신산약방,"235000801","39170"
"183955","241446019",3-2,"109",비룡성당,"235000636","39779"
"183956","241446019",3-2,"110",비룡성당.우체국,"235000634","39163"
"184450","241446024",13-1,"1",가래비주유소,"235000376","39264"
"184451","241446024",13-1,"2",광적면행정복지센터.가래비시장,"235000044","39249"
"184452","241446024",13-1,"3",하나로마트,"235000043","39775"
"184453","241446024",13-1,"4",신사래.조양빌라.형제빌라,"235000042","39240"
"184454","241446024",13-1,"5",희망아파트,"235000135","39237"
"184455","241446024",13-1,"6",광적119안전센터,"235001622","53314"
"184456","241446024",13-1,"7",가납사거리,"235001623","53315"
"184457","241446024",13-1,"8",가납초교,"235000559","39244"
"184458","241446024",13-1,"9",조양중학교,"235000560","39229"
"184459","241446024",13-1,"10",대성빌라,"235000845","39937"
"184460","241446024",13-1,"11",문화예술회관입구,"235001400","53524"
"184461","241446024",13-1,"12",문예회관,"235001340","53569"
"184462","241446024",13-1,"13",케이원텍,"235001611","53295"
"184463","241446024",13-1,"14",세진금속,"235001322","53596"
"184464","241446024",13-1,"15",쏘가리낚시터,"235001384","53693"
"184465","241446024",13-1,"16",지섬.종이나라,"235000169","39125"
"184466","241446024",13-1,"17",한거름,"235000168","39102"
"184467","241446024",13-1,"18",우고리공단,"235000741","39083"
"184468","241446024",13-1,"19",연곡2리방앗간,"235000460","39065"
"184469","241446024",13-1,"20",연곡회관.연곡보건진료소,"235000459","39049"
"184470","241446024",13-1,"21",게너미삼거리,"235000733","39048"
"184471","241446024",13-1,"22",정토마을,"235000905","39804"
"184472","241446024",13-1,"23",느티나무,"235000728","39073"
"184473","241446024",13-1,"24",홍죽3리,"235000466","39839"
"184474","241446024",13-1,"25",홍죽3리마을회관,"235000465","39070"
"184475","241446024",13-1,"26",홍죽2리마을회관,"235000302","39069"
"184476","241446024",13-1,"27",형재건설,"235001604","53337"
"184477","241446024",13-1,"28",안골입구,"235000827","39079"
"184478","241446024",13-1,"29",홍죽삼거리,"235001628","53059"
"184479","241446024",13-1,"30",앞말,"235001162","53283"
"184480","241446024",13-1,"31",가업리기점,"235000820","39116"
"184481","241446024",13-1,"32",서광아파트.정우공업사,"235000708","39136"
"184482","241446024",13-1,"33",가업2교,"235001724","53178"
"184483","241446024",13-1,"34",가업2리,"235001385","53558"
"184484","241446024",13-1,"35",교회앞,"235001330","39939"
"184485","241446024",13-1,"36",백석읍행정복지센터,"235001513","53409"
"184486","241446024",13-1,"37",백석읍행정복지센터.백석초교,"235000194","39263"
"184487","241446024",13-1,"38",백석농협,"235000193","39280"
"184488","241446024",13-1,"39",복지삼거리(마을),"235001643","53274"
"184489","241446024",13-1,"40",조은빌라,"235001149","39984"
"184490","241446024",13-1,"41",복지그린빌라앞,"235000181","39304"
"184491","241446024",13-1,"42",복지사거리.태영아파트(마을),"235001306","53606"
"184492","241446024",13-1,"43",백석중학교,"235000267","39294"
"184493","241446024",13-1,"44",백석농협복지지점,"235001134","53616"
"184494","241446024",13-1,"45",동화세아아파트,"235000266","39246"
"184495","241446024",13-1,"46",꿈나무도서관.백석고교,"235001000","53041"
"184496","241446024",13-1,"47",백석읍행정복지센터.백석초교,"235000199","39266"
"184497","241446024",13-1,"48",백석읍행정복지센터,"235001512","53408"
"184498","241446024",13-1,"49",교회앞,"235001514","53410"
"184499","241446024",13-1,"50",가업2리,"235001259","39077"
"184500","241446024",13-1,"51",가업2교,"235001263","53709"
"184501","241446024",13-1,"52",서광아파트.정우공업사,"235000709","39135"
"184502","241446024",13-1,"53",가업리기점,"235000707","39115"
"184503","241446024",13-1,"54",앞말,"235001161","53284"
"184504","241446024",13-1,"55",홍죽삼거리,"235001634","53263"
"184505","241446024",13-1,"56",안골입구,"235000303","39081"
"184506","241446024",13-1,"57",형재건설,"235001605","53056"
"184507","241446024",13-1,"58",홍죽2리마을회관,"235000729","39071"
"184508","241446024",13-1,"59",홍죽3리마을회관,"235000470","39072"
"184509","241446024",13-1,"60",홍죽3리,"235000469","39838"
"184510","241446024",13-1,"61",느티나무,"235000468","39074"
"184511","241446024",13-1,"62",정토마을삼거리,"235000726","39908"
"184512","241446024",13-1,"63",게너미삼거리,"235000467","53852"
"184513","241446024",13-1,"64",연곡회관.연곡보건진료소,"235000734","39050"
"184514","241446024",13-1,"65",연곡2리방앗간,"235000837","39067"
"184515","241446024",13-1,"66",우고리공단,"235000461","39082"
"184516","241446024",13-1,"67",한거름,"235000167","39104"
"184517","241446024",13-1,"68",종이나라,"235001397","53522"
"184518","241446024",13-1,"69",쏘가리낚시터,"235001398","53687"
"184519","241446024",13-1,"70",세진금속,"235001399","53523"
"184520","241446024",13-1,"71",케이원텍,"235001629","53291"
"184521","241446024",13-1,"72",문예회관,"235001383","53135"
"184522","241446024",13-1,"73",양주문예회관,"235000476","39196"
"184523","241446024",13-1,"74",대성빌라,"235000844","39773"
"184524","241446024",13-1,"75",조양중학교,"235000378","39228"
"184525","241446024",13-1,"76",가납초교,"235000554","39243"
"184526","241446024",13-1,"77",가납사거리,"235000702","39866"
"184527","241446024",13-1,"78",가래비주유소,"235000376","39264"
"184528","241447001","2","1",세아아파트,"215000081","16027"
"184529","241447001","2","2",건영아파트,"215000381","16307"
"184530","241447001","2","3",선업교,"235001308","53629"
"184531","241447001","2","4",경기가스,"235001521","53395"
"184532","241447001","2","5",현대판유리,"235000954","53010"
"184533","241447001","2","6",하패1리복지회관,"235000956","53011"
"184534","241447001","2","7",미스터츄리,"235001523","53397"
"184535","241447001","2","8",용신섬유,"235000957","53015"
"184536","241447001","2","9",송림가든,"235000958","53032"
"184537","241447001","2","10",내리골입구,"235001592","53319"
"184538","241447001","2","11",동은상회,"235001525","53400"
"184539","241447001","2","12",은현면행정복지센터,"235000654","39850"
"184540","241447001","2","13",은현마트,"235001527","53402"
"184541","241447001","2","14",은현삼거리,"235000651","39851"
"184542","241447001","2","15",도하리입구,"235001528","53118"
"184543","241447001","2","16",삼원섬유,"235001530","53404"
"184544","241447001","2","17",할머니가게,"235001532","53363"
"184545","241447001","2","18",도하리마을회관,"235001534","53364"
"184546","241447001","2","19",산밭들,"235001536","53051"
"184547","241447001","2","20",성내섬유,"235001538","53367"
"184548","241447001","2","21",능원금속,"235001540","53369"
"184549","241447001","2","22",봉재석산,"235001542","53371"
"184550","241447001","2","23",카스전자,"235001544","53120"
"184551","241447001","2","24",지영상회,"235001546","53374"
"184552","241447001","2","25",대모시초소,"235001548","53376"
"184553","241447001","2","26",미래산업,"235001550","53377"
"184554","241447001","2","27",대신주유소,"235001552","53052"
"184555","241447001","2","28",대모시입구,"235001554","53122"
"184556","241447001","2","29",가래비주유소,"235000376","39264"
"184557","241447001","2","30",광적면행정복지센터.가래비시장,"235000044","39249"
"184558","241447001","2","31",하나로마트,"235000043","39775"
"184559","241447001","2","32",신사래.조양빌라.형제빌라,"235000042","39240"
"184560","241447001","2","33",희망아파트,"235000135","39237"
"184561","241447001","2","34",가납초교,"235000559","39244"
"184562","241447001","2","35",조양중학교,"235000560","39229"
"184563","241447001","2","36",대성빌라,"235000845","39937"
"184564","241447001","2","37",양주문예회관,"235000561","39198"
"184565","241447001","2","38",한승미르빌아파트,"235000473","39233"
"184566","241447001","2","39",겨르매기마을회관,"235000718","39220"
"184567","241447001","2","40",조광주유소,"235000472","39188"
"184568","241447001","2","41",단촌삼거리,"235000373","39166"
"184569","241447001","2","42",대뜰,"235000372","39180"
"184570","241447001","2","43",넘말.작은외미,"235000196","39241"
"184571","241447001","2","44",방앗간.작은외미,"235000195","39252"
"184572","241447001","2","45",백석읍행정복지센터.백석초교,"235000194","39263"
"184573","241447001","2","46",백석농협,"235000193","39280"
"184574","241447001","2","47",복지리,"235000192","39307"
"184575","241447001","2","48",방아다리,"235000191","39328"
"184576","241447001","2","49",소놀이굿전수회관,"235000190","39332"
"184577","241447001","2","50",홍익빌라,"235001556","53381"
"184578","241447001","2","51",신진빌라,"235001557","53382"
"184579","241447001","2","52",백석교회,"235001558","53383"
"184580","241447001","2","53",동훈빌라,"235001559","53123"
"184581","241447001","2","54",산성말,"235000615","39347"
"184582","241447001","2","55",가야3차아파트,"235000269","39325"
"184583","241447001","2","56",가야1차아파트,"235000821","39315"
"184584","241447001","2","57",복지사거리.태영아파트,"235000268","39306"
"184585","241447001","2","58",백석중학교,"235000267","39294"
"184586","241447001","2","59",동화세아아파트,"235000266","39246"
"184587","241447001","2","60",동화1차아파트,"235001341","53570"
"184588","241447001","2","61",동화5.6차아파트,"235001342","53571"
"184589","241447001","2","62",은봉초등학교,"235001606","53338"
"184590","241447001","2","63",동화세아아파트,"235000261","39245"
"184591","241447001","2","64",백석중학교,"235000260","39290"
"184592","241447001","2","65",복지사거리.태영아파트,"235000259","39301"
"184593","241447001","2","66",가야1차아파트,"235000258","39314"
"184594","241447001","2","67",가야3차아파트,"235000257","39322"
"184595","241447001","2","68",산성말,"235000256","39346"
"184596","241447001","2","69",동훈빌라,"235001560","53384"
"184597","241447001","2","70",백석교회,"235001561","53385"
"184598","241447001","2","71",신진빌라,"235001562","53386"
"184599","241447001","2","72",홍익빌라,"235001563","53387"
"184600","241447001","2","73",소놀이굿전수회관,"235000203","39335"
"184601","241447001","2","74",방아다리,"235000202","39327"
"184602","241447001","2","75",복지리,"235000201","39305"
"184603","241447001","2","76",백석농협,"235000200","39281"
"184604","241447001","2","77",백석읍행정복지센터.백석초교,"235000199","39266"
"184605","241447001","2","78",방앗간.작은외미,"235000198","39253"
"184606","241447001","2","79",넘말.작은외미,"235000197","39242"
"184607","241447001","2","80",대뜰,"235000716","39181"
"184608","241447001","2","81",단촌삼거리,"235000374","39164"
"184609","241447001","2","82",조광주유소,"235000478","39194"
"184610","241447001","2","83",겨르매기마을회관,"235000717","39219"
"184611","241447001","2","84",한승미르빌아파트,"235000477","39234"
"184612","241447001","2","85",양주문예회관,"235000476","39196"
"184613","241447001","2","86",대성빌라,"235000844","39773"
"184614","241447001","2","87",조양중학교,"235000378","39228"
"184615","241447001","2","88",가납초교,"235000554","39243"
"184616","241447001","2","89",가납사거리,"235001564","53124"
"184617","241447001","2","90",희망아파트,"235000151","39238"
"184618","241447001","2","91",신사래.조양빌라.형제빌라,"235000041","39239"
"184619","241447001","2","92",하나로마트,"235000040","39774"
"184620","241447001","2","93",광적면행정복지센터.가래비시장,"235001307","53160"
"184621","241447001","2","94",가래비주유소,"235000375","39265"
"184622","241447001","2","95",대모시입구,"235001555","53380"
"184623","241447001","2","96",대신주유소,"235001553","53379"
